ZipCode,AssessTot,LandUse
10009,134194,4
10009,133772,1
10009,130500,11
10009,130481,2
10009,130398,2
10009,130321,2
10009,130321,4
10009,129416,2
10009,128753,2
10009,128753,2
10009,127150,2
10009,125495,2
10009,124471,4
10009,123433,4
10009,122400,10
10009,121976,2
10009,121976,4
10009,121976,2
10009,121518,2
10009,121146,4
10009,120960,1
10009,120668,4
10009,119161,2
10009,119006,2
10009,118219,4
10009,118206,4
10009,118188,4
10009,116550,11
10009,112944,2
10009,112944,4
10009,111016,4
10009,110345,2
10009,109469,4
10009,109469,4
10009,108422,4
10009,106961,2
10009,106799,4
10009,105916,2
10009,105300,8
10009,104257,2
10009,102287,2
10009,101649,2
10009,101649,2
10009,101649,2
10009,101311,4
10009,101307,2
10009,98490,2
10009,97458,2
10009,96768,1
10009,96535,2
10009,94950,11
10009,94231,2
10009,94231,2
10009,93828,2
10009,92357,2
10009,90213,1
10009,90073,2
10009,89770,4
10009,89222,4
10009,88770,2
10009,88124,2
10009,88094,2
10009,88094,2
10009,88094,2
10009,84704,2
10009,84445,4
10009,84424,4
10009,84418,2
10009,82683,2
10009,81664,4
10009,81571,4
10009,81315,2
10009,81315,4
10009,81315,2
10009,81315,2
10009,81049,4
10009,79028,2
10009,77927,2
10009,77927,2
10009,77817,4
10009,77115,2
10009,76026,2
10009,74812,2
10009,74543,4
10009,74543,2
10009,74543,2
10009,73183,2
10009,73117,4
10009,72976,4
10009,72785,2
10009,72698,2
10009,72400,4
10009,69882,2
10009,68633,4
10009,68231,2
10009,67765,2
10009,67765,2
10009,67523,4
10009,67302,2
10009,66848,4
10009,65234,4
10009,65120,2
10009,64468,4
10009,64103,2
10009,63950,2
10009,63827,2
10009,61922,2
10009,61922,2
10009,61650,3
10009,59642,1
10009,58950,11
10009,57777,4
10009,57721,2
10009,57721,2
10009,57721,2
10009,57721,2
10009,57721,2
10009,57597,2
10009,57597,2
10009,56295,2
10009,55409,2
10009,55272,1
10009,54692,2
10009,54210,2
10009,54051,2
10009,53478,4
10009,53478,4
10009,53118,1
10009,51752,4
10009,51659,2
10009,51165,2
10009,51105,2
10009,50629,4
10009,50453,2
10009,50195,2
10009,49389,4
10009,49050,11
10009,48925,4
10009,48626,2
10009,48210,2
10009,48106,2
10009,47850,4
10009,47277,1
10009,47015,4
10009,46963,1
10009,45619,4
10009,45368,4
10009,42198,2
10009,41374,1
10009,41353,4
10009,41035,2
10009,41003,4
10009,40518,4
10009,39512,4
10009,39484,2
10009,39484,2
10009,39400,4
10009,39386,2
10009,39384,2
10009,38700,10
10009,37324,2
10009,37324,1
10009,36843,2
10009,36808,2
10009,36455,2
10009,36420,2
10009,34158,4
10009,33328,2
10009,33177,4
10009,32926,4
10009,31648,1
10009,31274,4
10009,31185,4
10009,30945,2
10009,30934,2
10009,30488,2
10009,30394,2
10009,29030,4
10009,29030,4
10009,29030,1
10009,28145,2
10009,28135,4
10009,27986,4
10009,26742,2
10009,25389,4
10009,25325,4
10009,25062,2
10009,24883,2
10009,24873,2
10009,24693,4
10009,22512,4
10009,21957,2
10009,19047,1
10009,18782,4
10009,16588,1
10009,14501,2
10009,14041,4
10009,10030,2
10009,0,3
10009,0,7
10009,0,4
10009,0,4
10009,0,7
10009,0,4
10009,0,11
10009,0,8
10009,0,7
10009,0,7
10009,0,7
10009,0,7
10011,418082400,5
10011,183217500,5
10011,107987923,4
10011,101145600,5
10011,90095402,4
10011,87369299,5
10011,85684500,3
10011,76938750,9
10011,71419503,4
10011,70338150,5
10011,64226250,3
10011,55206450,5
10011,50997150,3
10011,49770450,5
10011,48871221,4
10011,42982200,8
10011,40972050,5
10011,40058546,4
10011,39995100,4
10011,39604050,4
10011,39412800,3
10011,37732499,4
10011,37588950,5
10011,36831600,5
10011,35679600,3
10011,35597700,4
10011,35155350,3
10011,34887600,3
10011,34400250,5
10011,34069501,4
10011,33586200,5
10011,33117750,3
10011,32530500,3
10011,31545450,5
10011,30963150,3
10011,29936700,3
10011,29750400,3
10011,29598636,5
10011,29148300,5
10011,28997550,5
10011,28486800,3
10011,26235151,4
10011,25821450,3
10011,25210800,5
10011,25060951,4
10011,24592500,8
10011,23781614,4
10011,23306850,3
10011,23256900,4
10011,23162641,4
10011,22793866,4
10011,22747050,3
10011,22688999,4
10011,22294356,4
10011,22236750,3
10011,22026150,5
10011,21371850,4
10011,20899941,5
10011,20582817,4
10011,20520629,4
10011,20493000,5
10011,20428650,4
10011,19932300,4
10011,19836000,5
10011,19731544,4
10011,19508857,4
10011,19475550,5
10011,19418850,5
10011,19205550,3
10011,19125900,4
10011,19084950,5
10011,18850424,4
10011,18765450,5
10011,18709650,8
10011,18401057,5
10011,18215092,4
10011,18131850,5
10011,18040049,4
10011,18013500,4
10011,17756089,4
10011,17707500,4
10011,17623800,8
10011,17616150,5
10011,17425350,8
10011,17050500,3
10011,17021700,5
10011,16631550,5
10011,16591950,4
10011,16571250,7
10011,15720300,5
10011,15691050,7
10011,15556500,4
10011,15525001,4
10011,15498900,5
10011,15494850,5
10011,15449850,4
10011,15185250,4
10011,15133500,3
10011,15032700,5
10011,14963850,3
10011,14887350,5
10011,14867550,7
10011,14854064,3
10011,14816250,4
10011,14796450,5
10011,14635800,8
10011,14558102,3
10011,14499000,3
10011,14459850,5
10011,14415300,3
10011,14410806,4
10011,14288400,3
10011,14087700,5
10011,13944600,3
10011,13771352,4
10011,13757851,4
10011,13659754,4
10011,13659138,5
10011,13581006,4
10011,13461300,8
10011,13305600,3
10011,13221450,5
10011,13215150,4
10011,13113900,8
10011,13048201,4
10011,12872700,5
10011,12788550,6
10011,12579300,5
10011,12535650,4
10011,12444300,8
10011,12442500,5
10011,12420897,4
10011,12237750,3
10011,12235500,5
10011,12179248,4
10011,12137850,5
10011,12058198,4
10011,11988000,3
10011,11981700,4
10011,11933996,4
10011,11931750,3
10011,11862900,3
10011,11822850,5
10011,11805750,5
10011,11439450,6
10011,11409302,4
10011,11362950,8
10011,11320200,5
10011,11058300,3
10011,11029500,3
10011,10999799,4
10011,10983600,4
10011,10847700,3
10011,10827451,5
10011,10779750,8
10011,10667250,10
10011,10639350,5
10011,10630350,5
10011,10629833,8
10011,10604242,3
10011,10570950,4
10011,10570049,3
10011,10524600,3
10011,10478700,5
10011,10444500,4
10011,10250544,4
10011,10221750,4
10011,10200150,8
10011,10165050,3
10011,10157400,5
10011,10113750,8
10011,10016100,5
10011,9992702,4
10011,9987306,4
10011,9954450,3
10011,9863555,3
10011,9827996,4
10011,9789300,5
10011,9783450,3
10011,9768600,4
10011,9695700,4
10011,9687146,3
10011,9646652,4
10011,9630000,5
10011,9593100,8
10011,9531001,3
10011,9498600,6
10011,9427050,5
10011,9408599,4
10011,9399153,3
10011,9285300,5
10011,9236700,7
10011,9186300,3
10011,9162900,7
10011,9064349,4
10011,9055355,4
10011,9033300,5
10011,8986046,4
10011,8895312,3
10011,8861850,5
10011,8662500,3
10011,8553153,3
10011,8459100,5
10011,8437500,4
10011,8325001,4
10011,8275950,8
10011,8159850,9
10011,8149050,5
10011,8137354,4
10011,8120250,3
10011,7975350,5
10011,7887150,3
10011,7832700,3
10011,7817846,3
10011,7814700,3
10011,7773754,4
10011,7746302,4
10011,7664398,4
10011,7595100,4
10011,7466400,6
10011,7437600,5
10011,7407000,3
10011,7320600,4
10011,7315650,3
10011,7294050,2
10011,7290000,8
10011,7235549,3
10011,7222950,3
10011,7164450,8
10011,7160852,4
10011,7156350,8
10011,7091100,4
10011,7003351,4
10011,6998400,4
10011,6973200,4
10011,6944850,5
10011,6940599,4
10011,6916500,3
10011,6896250,4
10011,6800400,3
10011,6745050,5
10011,6723000,4
10011,6717600,11
10011,6708609,4
10011,6705000,3
10011,6567750,5
10011,6556500,8
10011,6504751,3
10011,6482250,4
10011,6478650,6
10011,6435900,8
10011,6412054,4
10011,6391800,5
10011,6352200,5
10011,6329700,4
10011,6319350,5
10011,6286050,3
10011,6270750,4
10011,6241950,4
10011,6227550,4
10011,6220350,3
10011,6214500,3
10011,6147450,6
10011,6114954,3
10011,6073200,3
10011,6070950,5
10011,5975550,5
10011,5967902,4
10011,5898600,3
10011,5890950,3
10011,5877000,3
10011,5874750,3
10011,5872500,3
10011,5860349,3
10011,5841450,4
10011,5813100,5
10011,5739750,3
10011,5729851,4
10011,5723849,4
10011,5680350,5
10011,5675850,4
10011,5661450,3
10011,5654918,4
10011,5625450,4
10011,5591700,3
10011,5543100,3
10011,5497200,3
10011,5472450,5
10011,5442300,3
10011,5435551,4
10011,5431500,5
10011,5417103,3
10011,5387850,3
10011,5386047,4
10011,5377949,4
10011,5359501,4
10011,5351850,4
10011,5341500,5
10011,5339250,3
10011,5333850,5
10011,5331150,3
10011,5318553,4
10011,5286600,3
10011,5285700,8
10011,5277150,4
10011,5199750,3
10011,5186241,4
10011,5182141,4
10011,5120550,3
10011,5086800,6
10011,5022900,5
10011,5014350,3
10011,5004450,4
10011,5003930,4
10011,5001218,5
10011,4976550,3
10011,4880700,3
10011,4861350,3
10011,4858209,3
10011,4850552,3
10011,4841550,5
10011,4837500,4
10011,4831204,3
10011,4804650,3
10011,4788900,7
10011,4775194,4
10011,4756950,3
10011,4739850,3
10011,4728601,3
10011,4726800,6
10011,4716450,4
10011,4703905,4
10011,4697100,4
10011,4662000,5
10011,4620150,6
10011,4612050,5
10011,4595850,2
10011,4572453,4
10011,4567500,5
10011,4540050,8
10011,4525650,4
10011,4522500,6
10011,4502250,3
10011,4488300,3
10011,4454100,5
10011,4442850,8
10011,4427100,5
10011,4404601,4
10011,4391550,8
10011,4383450,3
10011,4356900,3
10011,4305150,6
10011,4304700,4
10011,4289400,3
10011,4277250,8
10011,4273199,4
10011,4258351,4
10011,4243950,3
10011,4215600,4
10011,4187700,2
10011,4187250,2
10011,4152600,8
10011,4144050,3
10011,4139550,3
10011,4139100,4
10011,4136850,4
10011,4133250,2
10011,4123800,5
10011,4105800,3
10011,4086000,4
10011,4086000,3
10011,4081050,5
10011,4056750,5
10011,4048650,3
10011,4027950,3
10011,4016250,3
10011,3993300,8
10011,3985200,8
10011,3984750,4
10011,3968550,3
10011,3960900,6
10011,3913201,3
10011,3905550,8
10011,3883050,8
10011,3870900,8
10011,3869550,5
10011,3830400,5
10011,3813300,8
10011,3807000,4
10011,3804543,4
10011,3774600,3
10011,3762900,3
10011,3760650,5
10011,3755700,5
10011,3754350,4
10011,3750300,3
10011,3746700,5
10011,3740851,3
10011,3740400,6
10011,3736800,5
10011,3693600,8
10011,3685950,5
10011,3669300,9
10011,3663450,6
10011,3655350,5
10011,3642750,3
10011,3636000,6
10011,3624300,5
10011,3612691,4
10011,3590550,8
10011,3589650,4
10011,3568950,6
10011,3553201,4
10011,3541050,4
10011,3533850,3
10011,3525750,5
10011,3519449,3
10011,3508650,8
10011,3495150,4
10011,3478950,8
10011,3474900,3
10011,3465293,3
10011,3456450,3
10011,3431700,4
10011,3413700,3
10011,3381300,8
10011,3367350,3
10011,3339000,8
10011,3339000,3
10011,3326400,3
10011,3325950,3
10011,3314700,8
10011,3308400,4
10011,3285000,3
10011,3272850,3
10011,3268800,3
10011,3257550,5
10011,3250800,8
10011,3232350,5
10011,3224700,4
10011,3222000,5
10011,3183751,4
10011,3181493,4
10011,3181050,4
10011,3170700,3
10011,3167100,3
10011,3162600,3
10011,3143700,3
10011,3134700,4
10011,3132900,8
10011,3131550,3
10011,3092850,6
10011,3071250,7
10011,3068100,3
10011,3040200,5
10011,3038400,5
10011,3037050,3
10011,3015002,3
10011,3013650,3
10011,3012750,5
10011,3010050,2
10011,2994750,3
10011,2993850,4
10011,2934000,4
10011,2928600,2
10011,2923650,5
10011,2921400,3
10011,2915100,5
10011,2914200,11
10011,2913750,3
10011,2911050,2
10011,2890800,5
10011,2862899,4
10011,2852100,2
10011,2843100,4
10011,2818800,4
10011,2817000,3
10011,2795400,5
10011,2782350,3
10011,2778750,3
10011,2773800,4
10011,2772450,2
10011,2753550,5
10011,2749050,5
10011,2739150,4
10011,2737350,3
10011,2732400,4
10011,2722500,3
10011,2691000,5
10011,2683800,3
10011,2673450,5
10011,2671650,3
10011,2669259,4
10011,2668950,9
10011,2666700,4
10011,2653200,2
10011,2627100,5
10011,2615400,4
10011,2610900,3
10011,2605500,3
10011,2595150,3
10011,2594250,5
10011,2563650,4
10011,2561850,4
10011,2557350,10
10011,2539804,4
10011,2539800,3
10011,2529450,4
10011,2521800,2
10011,2521800,2
10011,2520450,2
10011,2515950,3
10011,2514599,3
10011,2508300,2
10011,2507850,3
10011,2505149,3
10011,2487150,10
10011,2484900,2
10011,2483550,2
10011,2482200,2
10011,2471118,3
10011,2462400,8
10011,2460150,3
10011,2458800,9
10011,2456550,4
10011,2454300,5
10011,2449350,2
10011,2448900,3
10011,2448000,5
10011,2442734,4
10011,2442600,3
10011,2441700,5
10011,2436750,8
10011,2432700,4
10011,2432250,4
10011,2415600,2
10011,2414250,2
10011,2406150,4
10011,2388600,2
10011,2386800,3
10011,2380050,5
10011,2373300,4
10011,2372850,2
10011,2370529,4
10011,2370150,6
10011,2368800,11
10011,2356200,8
10011,2347650,2
10011,2342253,4
10011,2332800,2
10011,2321550,3
10011,2314800,3
10011,2311200,3
10011,2278800,2
10011,2271600,5
10011,2270250,6
10011,2268450,3
10011,2262150,3
10011,2257650,3
10011,2254050,2
10011,2250450,9
10011,2243250,4
10011,2233350,2
10011,2229632,4
10011,2220750,3
10011,2212650,2
10011,2203584,4
10011,2191994,4
10011,2191050,6
10011,2179800,4
10011,2174400,8
10011,2152800,3
10011,2150100,6
10011,2149650,5
10011,2145600,2
10011,2130300,3
10011,2126700,9
10011,2114608,4
10011,2110500,5
10011,2106000,2
10011,2100150,8
10011,2097450,5
10011,2097450,5
10011,2090700,7
10011,2085833,4
10011,2080350,5
10011,2079450,4
10011,2073600,4
10011,2071800,3
10011,2061900,2
10011,2061000,3
10011,2049300,5
10011,2049076,4
10011,2043900,3
10011,2039850,5
10011,2024100,6
10011,2012400,2
10011,2012400,5
10011,2010600,5
10011,1986750,5
10011,1986750,2
10011,1985400,2
10011,1981800,5
10011,1966950,8
10011,1965150,4
10011,1963800,4
10011,1960200,2
10011,1956150,9
10011,1956149,3
10011,1953900,2
10011,1944000,3
10011,1942650,8
10011,1938600,4
10011,1936350,5
10011,1927350,4
10011,1924650,5
10011,1905750,3
10011,1903500,4
10011,1900350,9
10011,1897200,5
10011,1896300,4
10011,1891800,10
10011,1885050,5
10011,1877400,3
10011,1876500,4
10011,1872450,3
10011,1872000,2
10011,1867950,8
10011,1867950,8
10011,1861200,3
10011,1859400,3
10011,1857150,3
10011,1854870,3
10011,1847995,4
10011,1845000,5
10011,1844550,2
10011,1838129,4
10011,1835100,2
10011,1835100,2
10011,1828800,6
10011,1826100,5
10011,1824790,3
10011,1822428,4
10011,1819350,4
10011,1817550,4
10011,1804050,4
10011,1801800,4
10011,1792800,8
10011,1788384,4
10011,1784700,10
10011,1783800,2
10011,1782450,5
10011,1779300,8
10011,1777050,6
10011,1767150,5
10011,1763100,5
10011,1757700,2
10011,1757171,3
10011,1756351,5
10011,1750950,3
10011,1738350,5
10011,1738350,5
10011,1733850,2
10011,1724400,3
10011,1723950,2
10011,1722150,3
10011,1719900,5
10011,1712250,2
10011,1709550,4
10011,1701450,5
10011,1700550,4
10011,1699650,2
10011,1683000,3
10011,1681200,4
10011,1679400,2
10011,1675350,2
10011,1675350,6
10011,1674000,8
10011,1666800,2
10011,1662300,8
10011,1653300,2
10011,1651950,4
10011,1646100,6
10011,1641973,4
10011,1638000,5
10011,1637550,4
10011,1633500,5
10011,1633500,4
10011,1630350,5
10011,1624500,5
10011,1616850,5
10011,1610550,4
10011,1602000,4
10011,1597050,4
10011,1594072,4
10011,1593900,8
10011,1589400,9
10011,1585350,2
10011,1580850,6
10011,1558800,4
10011,1557900,4
10011,1554300,2
10011,1552950,2
10011,1550974,8
10011,1545320,2
10011,1541700,8
10011,1530000,6
10011,1523700,8
10011,1519650,4
10011,1517850,2
10011,1509300,4
10011,1505250,5
10011,1503000,2
10011,1502550,8
10011,1502100,4
10011,1500868,4
10011,1500442,4
10011,1498050,4
10011,1497150,6
10011,1495000,4
10011,1489500,4
10011,1483201,4
10011,1483200,4
10011,1478316,4
10011,1473300,5
10011,1471950,4
10011,1462950,2
10011,1459800,4
10011,1450800,5
10011,1445850,8
10011,1445440,4
10011,1441350,4
10011,1440000,5
10011,1436400,5
10011,1427850,3
10011,1427400,8
10011,1427400,8
10011,1426050,2
10011,1425600,4
10011,1421550,2
10011,1416600,4
10011,1415700,3
10011,1412550,5
10011,1408500,2
10011,1403550,3
10011,1400400,2
10011,1397250,5
10011,1396800,4
10011,1395900,5
10011,1390050,4
10011,1387800,2
10011,1385550,2
10011,1381110,4
10011,1378350,5
10011,1377450,2
10011,1376550,2
10011,1375650,5
10011,1372050,8
10011,1371150,4
10011,1371150,4
10011,1369800,5
10011,1369800,2
10011,1361250,2
10011,1353600,5
10011,1353150,2
10011,1350900,5
10011,1350450,4
10011,1345050,3
10011,1344150,10
10011,1343700,2
10011,1339650,2
10011,1336706,4
10011,1334663,4
10011,1333350,2
10011,1332540,3
10011,1327050,3
10011,1324350,2
10011,1320750,2
10011,1317600,5
10011,1316250,2
10011,1311300,4
10011,1311300,2
10011,1308831,4
10011,1308600,2
10011,1304550,2
10011,1301850,2
10011,1300950,4
10011,1299600,2
10011,1297800,2
10011,1296000,8
10011,1287450,4
10011,1286295,4
10011,1283850,2
10011,1283400,2
10011,1282950,2
10011,1276650,4
10011,1273050,6
10011,1272150,3
10011,1271250,5
10011,1268550,2
10011,1264950,8
10011,1262357,4
10011,1261350,2
10011,1258650,2
10011,1258200,5
10011,1255050,5
10011,1251900,5
10011,1247597,4
10011,1244336,3
10011,1244250,2
10011,1241100,2
10011,1240200,4
10011,1233450,4
10011,1231500,2
10011,1231347,4
10011,1230300,11
10011,1230300,5
10011,1228500,4
10011,1227600,4
10011,1214550,2
10011,1212300,6
10011,1211850,2
10011,1209600,2
10011,1206371,2
10011,1203654,2
10011,1199700,2
10011,1198350,2
10011,1196550,3
10011,1195200,4
10011,1191600,4
10011,1188900,4
10011,1182150,4
